CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random
C13379,1,27,M,41367.39,SAL,26-30,268,18,CA,8/31/2010,81,51,21,72,9,2,5,1,4,1,49000,425310,38620,519046,162173,1194149,0,0,0,0,0,24500,47256.67,9655,103809.2,162173,1,1,0.838774061
C10838,0,55,F,5966.08,SENP,>50,369,16,SA,11/23/2007,114,11,8,19,4,1,1,0,2,0,9300,887100,99830,974679,0,1970909,0,0,0,0,0,9300,221775,49915,974679,0,1,1,0.838878936
C2728,0,47,M,602954.61,SELF-EMP,46-50,937,25,SA,12/05/2007,114,6,3,9,3,0,0,0,0,0,0,158280,0,0,0,158280,0,0,0,0,0,0,52760,0,0,0,1,1,0.83897395
C552,0,32,M,77261.18,PROF,31-35,889,31,SA,12/06/1999,210,12,3,15,2,0,1,0,0,0,0,709660,0,724720,0,1434380,0,0,0,0,0,0,354830,0,724720,0,1,0,0.839428341
C14481,0,36,M,8951.67,SENP,36-40,854,5,SA,2/16/2005,148,10,5,15,1,1,1,0,2,0,8800,383600,67830,702465,0,1162695,0,0,0,0,0,8800,383600,33915,702465,0,1,1,0.839626563
C7005,0,37,F,33450,PROF,36-40,236,10,SA,10/27/2003,163,15,8,23,5,1,1,0,1,0,4000,20910,0,363465,0,388375,0,0,0,0,0,4000,4182,0,363465,0,1,0,0.839757001
C4615,0,52,M,255823.95,SENP,>50,319,14,CA,01/01/2011,77,9,9,18,3,1,0,1,4,0,19200,939000,91290,0,62262,1111752,0,0,0,0,1,19200,313000,22822.5,0,62262,1,1,0.839961785
C2590,0,44,M,182014.32,SELF-EMP,41-45,237,13,SA,8/31/2013,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.840838739
C5480,0,34,M,90996.47,SAL,31-35,924,30,SA,6/14/1999,216,8,3,11,0,3,0,0,0,1,13200,0,0,0,0,13200,0,0,0,0,0,4400,0,0,0,0,1,0,0.840949249
C11640,0,26,M,2081474.96,SELF-EMP,26-30,253,21,SA,05/09/2002,181,12,4,16,2,2,0,0,0,0,18300,731820,0,0,0,750120,0,0,0,0,0,9150,365910,0,0,0,1,0,0.84117789
C10717,0,53,M,46738.06,PROF,>50,686,10,SA,03/09/2003,171,4,6,10,0,1,1,0,4,0,8200,0,23520,886317,0,918037,0,0,0,0,0,8200,0,5880,886317,0,1,0,0.841890671
C2113,0,55,M,522450.44,SELF-EMP,>50,286,16,SA,2/27/2007,123,10,5,15,0,1,0,0,4,0,2900,0,18320,0,0,21220,0,0,0,0,0,2900,0,4580,0,0,1,0,0.842258705
C1221,0,31,M,28482.27,SENP,31-35,228,13,SA,03/05/2010,87,7,7,14,4,1,1,0,1,0,18000,954520,0,459594,0,1432114,0,0,0,0,0,18000,238630,0,459594,0,1,0,0.842302585
C5826,0,37,M,105625.56,PROF,36-40,735,10,SA,3/25/2008,110,10,5,15,1,1,1,0,2,0,18900,705390,45870,526141,0,1296301,0,0,0,0,0,18900,705390,22935,526141,0,1,0,0.842663918
C18321,0,27,M,701170.88,SAL,26-30,350,1,SA,5/24/2014,36,4,3,7,1,0,0,0,2,0,0,311480,86760,0,0,398240,0,0,0,0,0,0,311480,43380,0,0,1,0,0.842915175
C7208,0,32,M,72258.16,PROF,31-35,932,11,SA,10/26/2008,103,10,6,16,2,1,1,0,2,1,800,706200,46380,260181,0,1013561,0,0,0,0,0,800,353100,23190,260181,0,1,1,0.843114224
C15980,0,50,M,310500.33,SELF-EMP,46-50,471,1,SA,6/30/2013,47,3,2,5,1,0,0,0,1,0,0,568580,0,0,0,568580,0,0,0,0,0,0,568580,0,0,0,1,0,0.843643939
C15185,0,21,M,651019.41,SAL,<25,227,6,SA,12/22/2000,197,6,5,11,2,1,1,0,1,0,12000,920080,0,658555,0,1590635,0,0,0,0,0,12000,460040,0,658555,0,1,0,0.843811696
C15122,0,49,M,422745.33,SENP,46-50,329,9,CA,1/31/2006,136,32,19,51,8,2,6,1,2,0,900,706120,97100,250645,102487,1157252,0,0,0,0,0,450,88265,48550,41774.17,102487,1,0,0.843814059
C17960,0,35,F,203608.03,SENP,31-35,756,5,SA,6/27/2008,107,2,2,4,0,0,0,0,2,1,0,0,65330,0,0,65330,1,0,0,1,0,0,0,32665,0,0,1,0,0.843816911
C15138,0,26,M,49547.54,PROF,26-30,115,6,SA,1/13/2001,197,4,3,7,1,0,0,0,2,0,0,603740,88770,0,0,692510,0,0,0,0,0,0,603740,44385,0,0,1,0,0.84463308
C12540,1,35,M,177542.01,SELF-EMP,31-35,766,14,SA,11/24/2005,138,19,14,33,4,2,3,1,4,1,24500,130940,80170,586341,76230,898181,0,0,0,0,0,12250,32735,20042.5,195447,76230,1,1,0.844861263
C7688,0,32,M,45325.25,PROF,31-35,360,13,SA,12/25/2003,161,4,6,10,1,1,0,0,4,0,1600,732280,33150,0,0,767030,0,0,0,0,0,1600,732280,8287.5,0,0,1,1,0.844893916
C8867,0,44,M,249056.46,SAL,41-45,420,15,SA,2/22/2009,99,12,6,18,0,1,1,0,4,0,13500,0,13580,519910,0,546990,0,0,0,0,0,13500,0,3395,519910,0,1,1,0.845595129
C3912,0,32,M,494550.48,SAL,31-35,484,11,CA,11/20/1999,210,12,14,26,1,2,4,1,6,1,47000,474200,507890,969212,118691,2116993,1,0,0,1,0,23500,474200,84648.33,242303,118691,1,1,0.845656043
C5414,0,55,M,672334.91,SENP,>50,551,24,SA,06/04/2000,204,14,1,15,0,1,0,0,0,0,14300,0,0,0,0,14300,1,0,0,0,0,14300,0,0,0,0,1,0,0.846038927
C19147,0,51,M,1402970.96,SAL,>50,360,2,SA,3/13/2014,39,12,6,18,2,1,1,0,2,0,10700,216320,52260,677049,0,956329,0,0,0,0,0,10700,108160,26130,677049,0,1,0,0.846259766
C8081,0,49,M,78042.96,SENP,46-50,231,11,SA,5/20/2012,60,7,7,14,2,1,0,0,4,0,19500,518320,92010,0,0,629830,0,0,0,0,0,19500,259160,23002.5,0,0,1,0,0.846264999
C4175,0,28,M,92969.21,SENP,26-30,156,10,SA,6/13/2003,168,12,6,18,1,1,0,0,4,0,14500,368520,32340,0,0,415360,1,0,0,0,1,14500,368520,8085,0,0,1,1,0.846457263
C2970,0,43,M,89781.22,PROF,41-45,752,19,SA,6/18/2003,167,7,7,14,1,1,1,0,4,1,16500,708080,93330,653997,0,1471907,0,0,0,0,0,16500,708080,23332.5,653997,0,1,1,0.846510144
C9566,0,42,M,741904.84,SAL,41-45,390,27,SA,9/15/2014,33,6,4,10,1,2,0,0,1,0,15100,780850,50000,0,0,845950,0,0,0,0,0,7550,780850,50000,0,0,1,1,0.847650222
C6229,0,41,M,32258.34,SAL,41-45,316,11,SA,12/07/2004,150,4,5,9,0,1,0,0,4,0,16900,0,65270,0,0,82170,0,0,0,0,0,16900,0,16317.5,0,0,1,1,0.847676983
C19388,1,39,M,107899.17,SELF-EMP,36-40,532,1,SA,3/21/2011,74,9,6,15,2,1,1,0,2,0,15800,885700,84140,197584,0,1183224,0,0,0,0,0,15800,442850,42070,197584,0,0,0,0.847717252
C17564,0,41,M,300607.55,SENP,41-45,348,8,SA,2/16/2010,88,2,1,3,0,0,0,0,1,0,0,0,16820,0,0,16820,0,0,0,0,0,0,0,16820,0,0,1,0,0.848351175
C8520,0,28,F,329918.8,PROF,26-30,865,10,SA,8/20/2011,69,14,7,21,3,1,1,0,2,0,1200,151570,44910,970731,0,1168411,1,0,0,1,1,1200,50523.33,22455,970731,0,1,1,0.848429505
C12487,1,30,M,39870.74,SAL,26-30,542,22,SA,6/18/2010,83,10,1,11,0,0,0,0,1,1,0,0,63920,0,0,63920,0,0,0,0,0,0,0,63920,0,0,1,1,0.848970446
C14515,1,37,F,121430.35,SENP,36-40,803,8,SA,8/22/2007,117,11,6,17,1,1,0,0,4,0,13400,440070,91080,0,0,544550,0,0,0,0,0,13400,440070,22770,0,0,1,1,0.84993476
C702,0,31,M,105693.29,SAL,31-35,562,18,SA,02/01/2013,52,8,6,14,3,1,1,0,1,0,800,816300,0,818397,0,1635497,0,0,0,1,0,800,272100,0,818397,0,1,1,0.850513924
C1900,0,51,M,1265826.94,SAL,>50,215,27,SA,4/25/2005,145,10,3,13,2,0,0,1,0,1,0,740060,0,0,175641,915701,0,0,0,0,0,0,370030,0,0,175641,1,0,0.850789247
C4,0,44,M,1150645.95,SAL,41-45,251,18,CA,9/17/2008,105,11,5,16,1,1,1,0,2,1,4500,882480,95780,692846,0,1675606,0,0,0,0,0,4500,882480,47890,692846,0,1,0,0.851063712
C16752,0,50,F,778716.47,SENP,46-50,119,2,SA,12/20/2014,29,12,6,18,3,1,1,0,1,1,5400,329900,0,320769,0,656069,0,0,0,0,0,5400,109966.67,0,320769,0,1,1,0.851098872
C5910,0,26,F,908284.77,SENP,26-30,389,26,CA,4/19/2012,61,11,2,13,2,0,0,0,0,0,0,105280,0,0,0,105280,0,0,0,0,0,0,52640,0,0,0,1,0,0.851386996
C13158,1,29,M,931556.23,SELF-EMP,26-30,221,16,CA,11/08/2002,175,71,3,74,1,1,1,0,0,0,1800,848130,0,247549,0,1097479,1,0,0,0,0,1800,848130,0,247549,0,1,1,0.8515683
C17017,0,54,M,8216.57,SAL,>50,607,7,SA,6/23/2000,203,4,6,10,3,1,1,0,1,0,3100,33610,0,76657,0,113367,1,0,0,0,1,3100,11203.33,0,76657,0,1,0,0.851581713
C2845,0,46,M,211495.76,SENP,46-50,515,18,SA,8/28/2006,129,8,6,14,0,1,1,0,4,1,4000,0,20980,569236,0,594216,0,0,0,1,0,4000,0,5245,569236,0,1,1,0.85188627
C4185,0,30,M,155050.94,SENP,26-30,188,17,SA,05/03/1999,217,6,4,10,1,0,0,0,3,0,0,521320,19050,0,0,540370,0,0,0,0,0,0,521320,6350,0,0,1,0,0.851905211
C2211,0,21,F,474114.19,SENP,<25,643,12,SA,5/19/2002,180,4,3,7,1,0,0,0,2,0,0,597700,36880,0,0,634580,0,0,0,0,0,0,597700,18440,0,0,1,0,0.851943334
C9672,0,39,M,207169.04,SAL,36-40,496,25,SA,1/29/2006,136,6,2,8,1,1,0,0,0,0,4200,564430,0,0,0,568630,1,0,0,0,0,4200,564430,0,0,0,1,0,0.852546369
C14079,0,27,M,1985422.26,PROF,26-30,179,6,SA,10/04/2005,140,14,6,20,1,1,0,0,4,0,9000,954400,39740,0,0,1003140,1,0,0,0,1,9000,954400,9935,0,0,1,0,0.852665179
C10062,0,39,M,18800.27,SAL,36-40,630,31,SA,4/14/2013,50,6,4,10,4,0,0,0,0,0,0,151510,0,0,0,151510,0,0,0,0,0,0,37877.5,0,0,0,1,1,0.852743737
C12125,0,28,M,127114.97,SAL,26-30,256,11,CA,11/25/2013,42,53,21,74,10,2,6,1,2,1,12500,99590,47010,345505,142193,646798,0,0,0,0,0,6250,9959,23505,57584.17,142193,1,0,0.853199473
C5864,0,24,F,724713.26,SAL,<25,250,12,SA,12/01/2004,150,5,4,9,1,0,0,0,3,1,0,856600,28500,0,0,885100,0,0,0,0,0,0,856600,9500,0,0,1,0,0.85332707
C18787,1,28,M,124326.84,SAL,26-30,842,7,CA,8/23/2010,81,54,22,76,12,2,7,1,0,0,23500,670980,0,731804,110774,1537058,0,0,0,0,0,11750,55915,0,104543.43,110774,1,1,0.853471204
C11550,0,43,M,336262.52,PROF,41-45,219,18,SA,12/22/2007,113,14,6,20,2,1,1,0,2,1,4000,463220,49550,865989,0,1382759,0,0,0,0,0,4000,231610,24775,865989,0,1,0,0.85379041
C6407,0,27,M,128092.69,SENP,26-30,663,14,SA,05/08/2004,157,10,6,16,2,1,1,0,2,0,11100,134450,97690,54581,0,297821,0,0,0,0,0,11100,67225,48845,54581,0,1,0,0.853935159
C268,0,38,M,31702.64,PROF,36-40,176,26,SA,8/23/2009,93,5,4,9,1,2,0,0,1,1,42300,358210,18690,0,0,419200,0,0,0,0,0,21150,358210,18690,0,0,1,1,0.854250125
C14888,0,34,M,168674.21,SAL,31-35,764,8,SA,3/16/2010,87,6,6,12,0,1,1,0,4,0,11300,0,30340,752220,0,793860,0,0,0,0,0,11300,0,7585,752220,0,1,0,0.854457669
C7614,0,36,F,534361.01,SELF-EMP,36-40,189,29,CA,04/07/2003,170,20,2,22,1,1,0,0,0,0,1200,193880,0,0,0,195080,0,0,0,0,0,1200,193880,0,0,0,1,0,0.854657689
C407,0,33,F,48920.13,SENP,31-35,271,18,SA,03/05/2006,135,10,5,15,0,1,0,0,4,0,10300,0,35010,0,0,45310,0,0,0,0,0,10300,0,8752.5,0,0,1,0,0.854815352
C18954,0,49,M,271514.22,SAL,46-50,214,3,SA,05/12/2001,193,12,6,18,1,1,0,0,4,0,2900,899340,79490,0,0,981730,0,0,0,0,0,2900,899340,19872.5,0,0,0,0,0.85520753
C14356,1,52,M,11010.7,SAL,>50,798,7,CA,10/28/2003,163,6,3,9,0,0,0,0,3,1,0,0,89570,0,0,89570,0,0,0,0,0,0,0,29856.67,0,0,1,1,0.855721783
C10337,0,48,M,5801.33,SELF-EMP,46-50,407,12,SA,6/15/2011,72,5,5,10,2,1,1,0,1,1,3500,265420,0,370271,0,639191,0,0,0,0,0,3500,132710,0,370271,0,1,0,0.855784846
C1896,0,41,M,124030.19,PROF,41-45,383,16,SA,7/17/1999,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.856384188
C19352,0,35,M,23172.54,SELF-EMP,31-35,116,9,SA,6/26/2004,155,5,5,10,2,1,1,0,1,1,2900,478830,0,39342,0,521072,0,0,0,0,0,2900,239415,0,39342,0,1,0,0.856449309
C12752,1,23,F,274853.36,SAL,<25,939,18,SA,09/02/2010,81,11,11,22,5,1,0,1,4,1,11700,56500,61480,0,39052,168732,0,0,0,0,0,11700,11300,15370,0,39052,0,1,0.856464993
C19706,0,37,M,147534.49,SAL,36-40,244,6,CA,12/16/2007,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8566377
C12769,1,28,M,39224.59,SELF-EMP,26-30,159,22,SA,2/14/2005,148,0,2,2,1,0,1,0,0,0,0,882490,0,626941,0,1509431,0,0,0,0,0,0,882490,0,626941,0,0,0,0.856834035
C15785,0,35,M,1027617.83,PROF,31-35,638,8,SA,10/23/2008,103,17,14,31,5,2,4,1,2,0,26300,505300,56310,107578,154738,850226,0,0,0,0,0,13150,101060,28155,26894.5,154738,1,1,0.85706904
C9448,0,50,M,51705.99,PROF,46-50,444,15,SA,07/12/2009,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.857094837
C9871,0,38,M,924028.53,SELF-EMP,36-40,221,10,SA,9/29/2002,176,3,2,5,1,0,0,0,1,0,0,21620,0,0,0,21620,0,0,0,0,0,0,21620,0,0,0,1,1,0.857255055
C9194,0,49,M,1550578.88,PROF,46-50,387,29,SA,8/31/1999,213,0,3,3,3,0,0,0,0,0,0,914370,0,0,0,914370,0,0,0,0,0,0,304790,0,0,0,1,1,0.857342991
C4606,0,34,M,3243985.35,SAL,31-35,245,13,SA,08/04/2013,46,4,3,7,0,0,0,0,3,0,0,0,34640,0,0,34640,0,0,0,0,0,0,0,11546.67,0,0,1,1,0.857453162
C17295,1,31,M,40910.82,SAL,31-35,123,1,SA,05/05/1999,217,12,6,18,1,1,0,0,4,0,17700,165420,21220,0,0,204340,0,0,0,0,0,17700,165420,5305,0,0,1,1,0.857481803
C8117,0,26,M,260156.38,SELF-EMP,26-30,277,31,SA,09/02/1999,213,6,1,7,0,1,0,0,0,0,4600,0,0,0,0,4600,0,0,0,0,0,4600,0,0,0,0,1,0,0.85750863
C15317,0,53,F,2924588.11,PROF,>50,387,8,SA,7/22/2005,142,12,6,18,2,1,1,0,2,0,16600,530310,33340,996688,0,1576938,0,0,0,0,0,16600,265155,16670,996688,0,1,0,0.857660112
C6370,0,37,F,315139.23,SELF-EMP,36-40,216,27,SA,05/02/2010,85,14,4,18,2,0,2,0,0,0,0,295420,0,901789,0,1197209,0,0,0,0,0,0,147710,0,450894.5,0,1,1,0.857825456
C11527,0,40,F,108884.26,PROF,36-40,398,19,SA,06/09/2014,36,15,8,23,0,1,1,0,6,1,11400,0,712690,700192,0,1424282,0,0,0,0,0,11400,0,118781.67,700192,0,0,0,0.857991432
C2350,0,36,M,95812.78,SAL,36-40,151,28,CA,9/25/2010,80,33,4,37,3,1,0,0,0,0,11600,429720,0,0,0,441320,0,0,0,0,0,11600,143240,0,0,0,1,0,0.858009737
C5546,0,29,M,209027.12,SENP,26-30,816,22,SA,08/10/2006,130,14,3,17,1,1,0,0,1,0,10000,285030,75210,0,0,370240,0,0,0,0,0,10000,285030,75210,0,0,1,1,0.858297181
C12284,1,41,F,556041.45,PROF,41-45,194,17,CA,5/15/2003,169,15,18,33,7,2,0,1,8,1,17800,712140,229790,0,145049,1104779,0,0,0,0,1,8900,101734.29,28723.75,0,145049,1,0,0.858400434
C17806,0,53,M,58603.59,SAL,>50,205,6,SA,2/25/2000,207,20,14,34,2,2,4,1,5,0,40400,49360,112010,52014,170572,424356,0,0,0,0,0,20200,24680,22402,13003.5,170572,0,0,0.858555767
C9718,0,50,M,228451.16,SELF-EMP,46-50,387,18,SA,12/06/1999,210,20,14,34,4,2,3,1,4,1,43900,542890,78710,764336,180990,1610826,0,0,0,0,0,21950,135722.5,19677.5,254778.67,180990,1,0,0.858949641
C7803,0,44,M,87807.39,PROF,41-45,815,18,SA,1/20/2003,172,5,4,9,0,0,0,0,4,0,0,0,92900,0,0,92900,0,0,0,0,0,0,0,23225,0,0,1,1,0.859085139
C8459,0,23,F,463532.95,SENP,<25,646,23,SA,09/06/2000,201,14,2,16,1,0,1,0,0,0,0,148050,0,429649,0,577699,0,0,0,0,0,0,148050,0,429649,0,1,0,0.859164312
C2754,0,33,M,98339.86,SAL,31-35,503,19,SA,12/09/2013,42,6,6,12,2,1,1,0,2,0,12900,277660,10760,16608,0,317928,0,0,0,0,0,12900,138830,5380,16608,0,1,1,0.859250923
C10825,0,49,M,790276.78,SENP,46-50,801,21,SA,03/12/2000,207,12,2,14,1,0,0,1,0,0,0,803920,0,0,84123,888043,0,0,0,0,0,0,803920,0,0,84123,1,0,0.859705003
C3534,0,29,M,219808.55,PROF,26-30,247,12,SA,9/16/2013,45,8,5,13,1,1,1,0,2,0,2200,482820,68100,849901,0,1403021,0,0,0,0,0,2200,482820,34050,849901,0,1,1,0.859761673
C14417,0,30,M,387027.9,SAL,26-30,877,8,SA,03/03/2003,171,11,9,20,0,1,0,1,7,0,14500,0,910470,0,166084,1091054,0,0,0,0,0,14500,0,130067.14,0,166084,1,1,0.859898576
C14449,1,34,M,272163.75,SELF-EMP,31-35,818,6,SA,8/28/2010,81,6,5,11,1,1,1,0,2,0,7700,300370,71580,107681,0,487331,0,0,0,0,0,7700,300370,35790,107681,0,1,1,0.860144872
C5792,0,30,M,54350.28,SAL,26-30,631,23,CA,11/03/2003,163,34,1,35,1,0,0,0,0,0,0,126410,0,0,0,126410,0,0,0,0,0,0,126410,0,0,0,1,1,0.86073256
C5308,0,43,M,77964.37,PROF,41-45,208,20,SA,7/27/2004,154,18,14,32,2,2,4,1,5,0,11800,684580,127970,672154,109243,1605747,0,0,0,0,0,5900,342290,25594,168038.5,109243,1,0,0.861253145
C13254,1,28,M,820931.13,SAL,26-30,612,16,SA,8/20/2003,165,11,11,22,3,1,0,1,6,1,15300,58180,18990,0,50189,142659,0,0,0,0,0,15300,19393.33,3165,0,50189,1,0,0.861270876
C15998,0,43,M,627655.66,SENP,41-45,130,7,SA,8/25/2008,105,9,5,14,0,1,0,0,4,0,9700,0,21290,0,0,30990,0,0,0,0,0,9700,0,5322.5,0,0,1,0,0.861341548
C4210,0,27,M,187351.41,SELF-EMP,26-30,803,13,SA,11/09/2013,43,4,3,7,1,0,0,0,2,0,0,333200,59040,0,0,392240,0,0,0,0,0,0,333200,29520,0,0,1,1,0.861347579
C1084,0,37,M,187366.25,SENP,36-40,121,17,SA,08/10/2013,46,8,6,14,3,1,1,0,1,0,6900,739750,0,120927,0,867577,0,0,0,0,1,6900,246583.33,0,120927,0,1,0,0.862261693
C1107,0,26,M,347396.41,SENP,26-30,106,20,CA,4/16/2007,122,7,7,14,1,1,1,0,4,1,13500,164190,15250,521398,0,714338,0,0,0,0,0,13500,164190,3812.5,521398,0,1,0,0.862748368
C6505,0,40,M,403066.47,PROF,36-40,202,12,SA,2/28/2003,171,7,7,14,1,1,1,0,4,1,5700,478530,37940,168729,0,690899,0,0,0,0,0,5700,478530,9485,168729,0,1,0,0.862786125
C8478,0,35,M,92806.61,PROF,31-35,791,13,SA,8/30/2005,141,5,5,10,0,1,0,0,4,0,10200,0,76330,0,0,86530,0,0,0,0,0,10200,0,19082.5,0,0,1,1,0.863120056
C13848,0,37,M,59994.69,SAL,36-40,272,9,CA,6/21/2008,107,39,16,55,6,2,0,1,7,0,4000,146120,548880,0,20666,719666,0,0,0,0,0,2000,24353.33,78411.43,0,20666,1,1,0.863143402
C4572,0,42,M,560593.44,SENP,41-45,349,10,CA,3/31/2002,182,22,29,51,10,3,9,2,5,0,16200,141910,789710,787633,66828,1802281,0,0,0,0,0,5400,14191,157942,87514.78,33414,1,0,0.863147474
C11303,0,45,M,320917.67,PROF,41-45,136,17,SA,11/22/2000,198,6,6,12,2,1,1,0,2,0,16900,608350,78240,993408,0,1696898,0,0,0,1,0,16900,304175,39120,993408,0,1,1,0.863209861
C13648,1,30,M,231166.12,SENP,26-30,156,1,CA,3/20/2010,86,36,14,50,0,2,4,1,7,1,16900,0,651670,681867,9902,1360339,0,0,0,0,0,8450,0,93095.71,170466.75,9902,1,0,0.864028331
C937,0,53,M,78859.52,SELF-EMP,>50,547,12,SA,12/14/2003,162,10,6,16,3,1,1,0,1,1,17800,142570,0,952139,0,1112509,0,0,0,0,0,17800,47523.33,0,952139,0,1,0,0.864080936
C17792,0,51,M,591310.3,PROF,>50,357,9,SA,07/03/2012,59,7,6,13,1,1,0,0,4,0,7400,876180,46530,0,0,930110,0,0,0,0,0,7400,876180,11632.5,0,0,1,1,0.864597816
C1323,0,32,M,205376.91,SAL,31-35,227,14,SA,10/22/2011,67,14,7,21,3,1,1,0,2,1,8800,632550,63800,945971,0,1651121,0,0,0,1,0,8800,210850,31900,945971,0,1,0,0.864926756
C10378,0,32,M,46970.09,SAL,31-35,555,27,SA,7/19/2013,46,5,3,8,3,0,0,0,0,1,0,226860,0,0,0,226860,0,0,0,0,0,0,75620,0,0,0,1,0,0.864952658
C5341,0,43,M,2588312.12,PROF,41-45,198,30,CA,02/02/2014,40,42,1,43,0,1,0,0,0,0,4000,0,0,0,0,4000,1,0,0,0,0,4000,0,0,0,0,0,0,0.865261022
C6103,0,52,F,1339873.67,SENP,>50,434,18,SA,05/11/2014,37,2,2,4,1,0,0,0,1,0,0,76460,0,0,0,76460,0,0,0,0,0,0,76460,0,0,0,1,1,0.865472985
C4439,0,26,M,11968.16,SAL,26-30,646,31,SA,05/02/2003,169,20,3,23,1,1,0,0,1,1,11400,216400,13080,0,0,240880,0,0,0,0,1,11400,216400,13080,0,0,1,0,0.865796186
C4170,0,28,M,341560.64,PROF,26-30,423,17,SA,06/05/2003,168,7,5,12,1,1,1,0,2,0,13500,634220,58630,752755,0,1459105,0,0,0,0,0,13500,634220,29315,752755,0,1,0,0.865890865
C15818,0,44,M,804753.16,SENP,41-45,208,2,SA,4/24/2010,85,13,7,20,1,1,1,0,4,0,11600,335980,54540,410774,0,812894,0,0,0,0,0,11600,335980,13635,410774,0,1,0,0.866038501
C2840,0,42,M,41017.33,PROF,41-45,175,28,SA,4/18/2011,73,6,4,10,3,1,0,0,0,1,19100,714390,0,0,0,733490,0,0,0,0,0,19100,238130,0,0,0,1,0,0.866188296
C7108,0,31,M,131567.68,SENP,31-35,384,23,SA,2/26/2009,99,16,1,17,0,0,0,0,1,1,0,0,99830,0,0,99830,0,0,0,0,1,0,0,99830,0,0,1,0,0.866506443
C6688,0,28,M,97272.71,SELF-EMP,26-30,820,23,SA,11/25/1999,210,9,1,10,0,0,0,1,0,1,0,0,0,0,130553,130553,1,0,0,0,0,0,0,0,0,130553,1,1,0.866698741
C19573,0,40,M,134043.35,SAL,36-40,487,6,SA,4/16/2000,206,6,6,12,2,1,1,0,2,0,15000,444640,93170,778084,0,1330894,1,0,0,0,1,15000,222320,46585,778084,0,1,1,0.866900217
C3473,0,29,M,11262.4,SENP,26-30,156,29,SA,9/21/2003,164,6,1,7,0,1,0,0,0,1,16100,0,0,0,0,16100,0,0,0,0,0,16100,0,0,0,0,1,1,0.867082993
C5877,0,49,F,112944.69,SENP,46-50,353,19,SA,04/09/2003,170,4,3,7,1,0,0,0,2,0,0,882340,15770,0,0,898110,0,0,0,0,0,0,882340,7885,0,0,1,1,0.867134623
C11887,0,26,F,434556.43,SELF-EMP,26-30,875,20,SA,12/22/2013,41,12,6,18,3,1,1,0,1,1,15500,642440,0,862525,0,1520465,0,0,0,0,0,15500,214146.67,0,862525,0,0,1,0.867708022
C13527,1,43,F,241408.27,PROF,41-45,501,18,SA,6/20/1999,215,20,16,36,9,2,0,1,4,0,33400,550030,79690,0,87730,750850,0,0,0,0,0,16700,61114.44,19922.5,0,87730,1,0,0.867720084
C16159,0,28,M,201996.82,SENP,26-30,418,4,CA,4/18/2008,109,40,16,56,3,2,0,1,10,0,200,0,963390,0,194402,1157992,0,0,0,0,0,100,0,96339,0,194402,1,0,0.868270167
C19955,0,37,M,49260,SAL,36-40,132,6,SA,12/20/2007,113,2,1,3,1,0,0,0,0,0,0,625950,0,0,0,625950,0,0,0,0,0,0,625950,0,0,0,1,1,0.868897382
C1961,0,47,M,480774.06,PROF,46-50,698,21,SA,8/22/2000,201,12,1,13,0,1,0,0,0,0,5300,0,0,0,0,5300,0,0,0,0,0,5300,0,0,0,0,1,1,0.86892152
C17273,0,54,M,338750.85,SENP,>50,214,5,SA,6/15/2003,168,6,5,11,1,1,1,0,2,0,9900,692650,38940,961648,0,1703138,0,0,0,0,0,9900,692650,19470,961648,0,1,1,0.869074721
C8615,0,28,M,36805.15,PROF,26-30,901,13,CA,6/17/2005,144,22,29,51,8,3,9,2,7,0,13400,772080,792460,129481,159287,1866708,0,0,0,0,0,4466.67,96510,113208.57,14386.78,79643.5,1,0,0.869234905
C25,0,52,M,38235.42,SAL,>50,853,21,SA,11/21/2012,54,6,4,10,0,1,3,0,0,0,19800,0,0,211765,0,231565,0,0,0,0,0,19800,0,0,70588.33,0,1,0,0.869386513
